1,globalid,nhfr_uid,nhfr_facility_code,country,iso,state,lga,lga_name_disagreement,ward,ward_name_disagreement,facility_name,facility_name_source,ownership,ownership_type,facility_level,facility_level_option,latitude,longitude,geocoordinates_source,last_updated,x,y
1460,d319d818-d125-4083-b0db-d549506bb4e8,64539226,15/04/1/1/1/0063,Nigeria,NGA,Gombe,Dukku,0,Wuro Tale,0,Timbu Mayo Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,10.92572022,10.73687744,GRID3_EHEALTH,11/11/2024,10.73687744,10.92572022
1461,c75a60e4-b45a-4ad2-beea-c9d08bd899a9,21156237,15/11/1/1/1/0014,Nigeria,NGA,Gombe,Yamaltu/Deba,0,Hinna,0,Jangargari Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,10.27911377,11.54449463,GRID3_EHEALTH,11/11/2024,11.54449463,10.27911377
1462,d4944e83-c48f-44e5-83a5-64e45492f87b,13161686,15/01/1/1/1/0001,Nigeria,NGA,Gombe,Akko,0,Akko,0,Akko Primary Health Care Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,10.29052734,10.96569824,GRID3_EHEALTH,11/11/2024,10.96569824,10.29052734
1463,1dcb3ecb-ee83-496b-bc10-aa7b698a1af3,63277594,15/02/1/1/1/0012,Nigeria,NGA,Gombe,Balanga,0,Swa,0,Gasi Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,10.06408691,11.68652344,GRID3_EHEALTH,11/11/2024,11.68652344,10.06408691
14211,f7cb575f-363b-42fa-8d90-20fac858ed23,62684922,01/11/1/2/2/0013,Nigeria,NGA,Abia,Osisioma Ngwa,0,Amasator,1,Living Word (Osisiamo Ngwa) Hospital,NHFR_2024,Private,Unknown,Secondary,Unknown,5.13755,7.35002,GRID3_EHEALTH,11/11/2024,7.35002,5.13755
1465,408133af-84c1-4622-97d1-13201d629018,49174574,31/03/1/1/1/0032,Nigeria,NGA,Plateau,Bokkos,0,Mushere West,0,Kaban Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,9.084289551,8.992675781,GRID3_EHEALTH,11/11/2024,8.992675781,9.084289551
1466,96f97c77-6d80-48b3-8965-19b069fabdfc,46065552,31/11/1/1/2/0013,Nigeria,NGA,Plateau,Mangu,0,Pushit,0,Gohotkung Women In Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,9.432312012,9.287109375,GRID3_EHEALTH,11/11/2024,9.287109375,9.432312012
1467,8d2d9661-c4b8-4583-8e5e-badad2e994c3,86105785,31/11/1/1/1/0057,Nigeria,NGA,Plateau,Mangu,0,Halle,0,Mairana Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Health Post,9.510314941,9.066894531,GRID3_EHEALTH,11/11/2024,9.066894531,9.510314941
14468,73e0267e-9bfa-4176-9ed6-08bf3e83e082,40406086,01/07/1/2/2/0097,Nigeria,NGA,Abia,Isiala-Ngwa South,0,Omoba,1,Ronald Annex Hospital,NHFR_2024,Private,For Profit,Secondary,Unknown,5.257347014,7.311352865,GRID3_EHEALTH,11/11/2024,7.311352865,5.257347014
1469,775f7fd6-bd48-43bb-8ba6-d34fb2c4dd42,52401925,31/10/1/1/1/0093,Nigeria,NGA,Plateau,Langtang South,0,Mabudi North,1,Mabudi Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,8.73369,9.77725,NHFR_2024,11/11/2024,9.77725,8.73369
1470,8a4ace60-74e6-451e-996a-ce3d6dfef965,69044411,24/10/1/2/2/0008,Nigeria,NGA,Lagos,Ifako/Ijaye,0,Agbado Dalemo,1,Blooming Care Hospital,NHFR_2024,Private,For Profit,Primary,Primary Health Clinic,6.6397,3.32968,GRID3_EHEALTH,11/11/2024,3.32968,6.6397
14549,19a6e0e8-bc5d-463f-9e34-5ceeb8fc858c,60267856,01/05/1/2/1/0002,Nigeria,NGA,Abia,Ikwuano,0,Oboro 2,1,Michael Okpara University Of Agriculture Health Center,NHFR_2024,Public,Unknown,Secondary,Unknown,5.481716667,7.543225,GRID3_EHEALTH,11/11/2024,7.543225,5.481716667
16844,faa0c281-5688-4908-9de2-c7af3baaf579,20851396,01/11/1/2/2/0004,Nigeria,NGA,Abia,Osisioma Ngwa,0,Isiala Okpu,1,Calvary Cottage Hospital,NHFR_2024,Private,For Profit,Secondary,Unknown,5.16723,7.35711,GRID3_EHEALTH,11/11/2024,7.35711,5.16723
1473,3f1b8901-2689-4a11-915b-56da34fac996,49063696,05/06/1/1/1/0018,Nigeria,NGA,Bauchi,Dass,0,Bunun South,0,Gajuwal Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,9.94579,9.57043,GRID3_EHEALTH,11/11/2024,9.57043,9.94579
1474,7b340be2-82e4-4397-b5b3-29e3a0e40242,43873784,05/07/1/1/1/0038,Nigeria,NGA,Bauchi,Gamawa,0,Kubdiya,0,Nainawa Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,12.2217143,10.41147661,GRID3_EHEALTH,11/11/2024,10.41147661,12.2217143
1475,aa45916a-f9a0-4530-841b-239e3ab9949a,70475230,05/08/1/1/1/0056,Nigeria,NGA,Bauchi,Ganjuwa,0,Yali,0,Rudu Yausa Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,10.466618,9.846488,GRID3_EHEALTH,11/11/2024,9.846488,10.466618
1476,9de3b7ae-6384-484f-bb1c-5f6785935164,30306873,05/08/1/1/1/0050,Nigeria,NGA,Bauchi,Ganjuwa,0,Miya A,0,Miya Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,10.896746,9.830753,GRID3_EHEALTH,11/11/2024,9.830753,10.896746
1477,91a25afd-8ece-4776-9ab3-98c8d201759b,73971551,05/11/1/1/2/0037,Nigeria,NGA,Bauchi,Jama'Are,0,Jamaare D,1,Yahaya Clinic and Maternity Home,NHFR_2024,Private,For Profit,Primary,Primary Health Clinic,11.67556068,9.93108104,GRID3_EHEALTH,11/11/2024,9.93108104,11.67556068
1478,7ab43b36-d892-43ec-82c5-9de92ccbe89c,25932069,05/17/1/1/1/0041,Nigeria,NGA,Bauchi,Tafawa-Balewa,0,Kardam B,0,Zabir Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,9.74451887,9.18544156,GRID3_EHEALTH,11/11/2024,9.18544156,9.74451887
1479,ac0de398-04aa-4071-8380-34c59973553c,56914799,05/17/1/1/1/0019,Nigeria,NGA,Bauchi,Tafawa-Balewa,0,Bununu A,1,Duguryel Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,9.692321777,9.943908691,GRID3_EHEALTH,11/11/2024,9.943908691,9.692321777
1480,47aeff83-5702-4fb0-afa7-e780b37daf83,68673992,05/19/1/1/1/0014,Nigeria,NGA,Bauchi,Warji,0,Wando,0,Ganji Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.13972166,9.69138339,GRID3_EHEALTH,11/11/2024,9.69138339,11.13972166
1481,a04ca579-0569-4f12-8671-173632f152a3,58517265,05/01/1/1/1/0028,Nigeria,NGA,Bauchi,Alkaleri,0,Alkaleri East,0,Gorondo Primary Health Care Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,10.24511719,10.46472168,GRID3_EHEALTH,11/11/2024,10.46472168,10.24511719
1482,3ee0cd6c-f512-44c2-b876-e8b6f31af9c1,84858589,05/01/1/1/1/0016,Nigeria,NGA,Bauchi,Alkaleri,0,Futuk East,0,Futuk Primary Health Care Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,9.82977243,10.90186816,GRID3_EHEALTH,11/11/2024,10.90186816,9.82977243
1483,65229420-0163-4f2f-a401-09e5755318fe,30555689,05/02/1/1/2/0029,Nigeria,NGA,Bauchi,Bauchi,0,Mun Munsal,0,Yuguda Cottage Hospital,NHFR_2024,Private,For Profit,Secondary,Primary Health Center,10.05000273,10.02458428,GRID3_EHEALTH,11/11/2024,10.02458428,10.05000273
1484,a73b9546-5aba-4d57-b6ac-43642001f694,84217734,05/02/1/1/1/0044,Nigeria,NGA,Bauchi,Bauchi,0,Gwaskwaram,0,Jitar Primary Health Care Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,10.239121,9.933616,GRID3_EHEALTH,11/11/2024,9.933616,10.239121
1485,c5799cea-655e-4bef-bd1c-fdb0fcba8220,15024626,05/02/1/1/1/0048,Nigeria,NGA,Bauchi,Bauchi,0,Kangere,0,Kangere Primary Health Care Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,10.26100292,9.99655675,GRID3_EHEALTH,11/11/2024,9.99655675,10.26100292
1486,fa96ad42-b082-4c34-b72f-eb2b82c40ffa,52338245,05/02/1/1/1/0085,Nigeria,NGA,Bauchi,Bauchi,0,Miri,0,Wuntin Dada Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,10.313651,9.76989056,GRID3_EHEALTH,11/11/2024,9.76989056,10.313651
1487,8f278eaf-293a-4609-b0b1-9b74a6d17e98,67749327,05/05/1/1/1/0054,Nigeria,NGA,Bauchi,Darazo,0,Sade West,0,Yunbunga Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.247648,10.579711,GRID3_EHEALTH,11/11/2024,10.579711,11.247648
1488,e9be7fd0-cf6d-47a7-ba46-4ea9f22ecf71,50519330,05/12/1/1/1/0013,Nigeria,NGA,Bauchi,Katagum,0,Gambaki,0,Gambaki Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.58128118,10.36041402,GRID3_EHEALTH,11/11/2024,10.36041402,11.58128118
1489,58395387-9434-4f6b-a821-3c7a0deb30f0,29723648,05/17/1/1/1/0053,Nigeria,NGA,Bauchi,Tafawa-Balewa,0,Dull A,0,Gid Gid Hamma Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,9.59782353,9.80661518,GRID3_EHEALTH,11/11/2024,9.80661518,9.59782353
1490,2f058f5e-28e7-483c-a238-d632820901ce,66845130,22/12/1/2/1/0010,Nigeria,NGA,Kogi,Lokoja,0,Lokoja A,0,Niger Hospital,NHFR_2024,Private,For Profit,Secondary,Primary Health Center,7.794677735,6.737915039,GRID3_EHEALTH,11/11/2024,6.737915039,7.794677735
1491,db8825ca-febe-443f-9d2e-399baa12e0f6,23441886,05/20/1/1/1/0045,Nigeria,NGA,Bauchi,Zaki,0,Mur Mur North,0,Murmur Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,12.13329685,10.21357843,GRID3_EHEALTH,11/11/2024,10.21357843,12.13329685
1492,48839b98-5f49-47af-8462-2dfac048e9b8,21588104,05/02/1/1/1/0018,Nigeria,NGA,Bauchi,Bauchi,0,Dan Amar A,0,Doya Primary Health Care Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,10.31544581,9.85173545,GRID3_EHEALTH,11/11/2024,9.85173545,10.31544581
1493,8dc91e31-df79-4e6c-9391-307c74d88cc2,15917289,05/02/1/1/1/0023,Nigeria,NGA,Bauchi,Bauchi,0,Dan Amar A,0,Fada Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Center,10.309698,9.847966,GRID3_EHEALTH,11/11/2024,9.847966,10.309698
1494,20f7746e-36ae-4780-84a8-22060ece0043,45066290,05/02/1/1/1/0015,Nigeria,NGA,Bauchi,Bauchi,0,Dan Dango,0,Dandango Primary Health Care Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,10.22716768,9.82561835,GRID3_EHEALTH,11/11/2024,9.82561835,10.22716768
1495,3f334ce9-4e30-4fa1-8208-150e6f641d82,56965273,05/02/1/1/1/0058,Nigeria,NGA,Bauchi,Bauchi,0,Kundun Durum,0,Kusi Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,10.47232,9.690177,GRID3_EHEALTH,11/11/2024,9.690177,10.47232
1496,f3dfd265-c568-4c44-bb09-2b722fe419f4,35460362,05/02/1/1/1/0079,Nigeria,NGA,Bauchi,Bauchi,0,Galambi,0,Shafa Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Center,10.1540046,10.12925593,GRID3_EHEALTH,11/11/2024,10.12925593,10.1540046
1497,702c7857-127e-4ace-9583-1282d871476b,20883729,27/13/1/1/2/0041,Nigeria,NGA,Ogun,Obafemi Owode,0,Ofada,1,King'S Mills Clinic,NHFR_2024,Private,For Profit,Primary,Primary Health Center,6.745403333,3.420708333,GRID3_EHEALTH,11/11/2024,3.420708333,6.745403333
1498,7aae1fe1-6a1b-4fbc-9bba-f3d901bccf5e,77624778,05/10/1/1/1/0036,Nigeria,NGA,Bauchi,Itas/Gadau,0,Buzawa,0,Yarayi Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.83248174,9.84359877,GRID3_EHEALTH,11/11/2024,9.84359877,11.83248174
1499,bb4463a2-a389-4e2d-8333-3ff41b7e3f03,68230184,15/09/1/1/1/0036,Nigeria,NGA,Gombe,Nafada,0,Birin/Fulani East,1,Birin Fulanihealth Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Center,10.91439,11.27641,GRID3_EHEALTH,11/11/2024,11.27641,10.91439
1500,10a697fa-1882-4b48-a0f5-9b568c219659,19182235,15/11/1/1/2/0051,Nigeria,NGA,Gombe,Yamaltu/Deba,0,Kanawa/Wajari,0,Zamfarawa Health Clinic,NHFR_2024,Private,For Profit,Primary,Primary Health Clinic,10.2492,11.34343,GRID3_EHEALTH,11/11/2024,11.34343,10.2492
1501,36fb43ec-0ecd-458b-a7cf-52088d1d0e1c,62647874,15/03/1/1/1/0045,Nigeria,NGA,Gombe,Billiri,0,Tal,0,Pandin Kude Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,9.80471,11.0898,GRID3_EHEALTH,11/11/2024,11.0898,9.80471
1502,f3f6dadd-c8e5-42ba-b82e-b14486443809,61168448,15/11/1/1/1/0056,Nigeria,NGA,Gombe,Yamaltu/Deba,0,Gwani/Shinga/Wade,0,Gwani East Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,10.4373,11.51715,GRID3_EHEALTH,11/11/2024,11.51715,10.4373
1503,64d3bb56-61d9-48df-af18-81358f93ad63,25030474,15/07/1/1/1/0014,Nigeria,NGA,Gombe,Kaltungo,0,Kamo,0,Gujuba Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,9.943908691,11.32672119,GRID3_EHEALTH,11/11/2024,11.32672119,9.943908691
1504,052758ea-cd1e-463f-b226-af1318919262,49871089,15/07/1/1/1/0063,Nigeria,NGA,Gombe,Kaltungo,0,Kaltungo East,0,Layiro Poshereng Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,9.788287135,11.30085109,GRID3_EHEALTH,11/11/2024,11.30085109,9.788287135
1505,264bd610-776a-40dc-a61b-89d16fb69179,82910653,15/07/1/1/1/0051,Nigeria,NGA,Gombe,Kaltungo,1,Tungo,1,Wili Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,9.910759873,11.26294282,GRID3_EHEALTH,11/11/2024,11.26294282,9.910759873
1506,52f7758d-8f90-4d45-bf59-e8777ebc3527,41292182,15/07/1/1/1/0048,Nigeria,NGA,Gombe,Kaltungo,0,Ture,0,Ture Mai Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,9.82409668,11.37768555,GRID3_EHEALTH,11/11/2024,11.37768555,9.82409668
1507,8a450f54-8e7c-46b3-96a1-5f22f8331a5b,63866576,15/07/1/1/1/0003,Nigeria,NGA,Gombe,Kaltungo,0,Baule Central,0,Baule Gari Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,9.863795155,11.48377016,GRID3_EHEALTH,11/11/2024,11.48377016,9.863795155
1508,32fda74d-84e8-4ae7-9d02-3c03f04e0aac,78426257,15/07/1/1/1/0036,Nigeria,NGA,Gombe,Kaltungo,0,Bule / Kaltin,1,Nahuta Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,9.913513183,11.46069336,GRID3_EHEALTH,11/11/2024,11.46069336,9.913513183
1509,563c7aa3-bbfd-4ae5-b710-73177854e5c9,28028033,15/07/1/1/1/0019,Nigeria,NGA,Gombe,Kaltungo,0,Kaltungo West,0,Kalorgu Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,9.82002,11.29938,NHFR_2024,11/11/2024,11.29938,9.82002
1510,81963e17-4b5e-40f2-9442-6d26bf6b0fda,40970246,15/04/1/1/1/0033,Nigeria,NGA,Gombe,Dukku,0,Kunde,0,Kunde Primary Health Care Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,10.71588135,10.52972412,GRID3_EHEALTH,11/11/2024,10.52972412,10.71588135
1511,1ede4eb4-ee55-4766-828e-cacdd7bc4f8b,52568747,15/06/1/1/1/0024,Nigeria,NGA,Gombe,Gombe,0,Shamaki,0,Tudun Wada Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,10.30029297,11.1729126,GRID3_EHEALTH,11/11/2024,11.1729126,10.30029297
1512,a742c38d-16ae-436e-9bdd-a699b5983a2e,55832929,15/02/1/1/1/0022,Nigeria,NGA,Gombe,Balanga,0,Degri,0,Kore Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,9.772094727,11.66687012,GRID3_EHEALTH,11/11/2024,11.66687012,9.772094727
1513,937cb57f-3e66-46ad-8433-9836551a1862,35079158,24/13/1/2/2/0006,Nigeria,NGA,Lagos,Kosofe,0,Agiliti Maidan,1,Be Kind Hospital,NHFR_2024,Private,For Profit,Primary,Primary Health Center,6.624511719,3.392272949,GRID3_EHEALTH,11/11/2024,3.392272949,6.624511719
1514,262ec14c-a301-4cc8-a189-521914fa0a03,23551926,31/01/1/1/1/0005,Nigeria,NGA,Plateau,Barkin Ladi,0,Zabot,0,Bisichi Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,9.715911329,8.911623707,GRID3_EHEALTH,11/11/2024,8.911623707,9.715911329
1515,4485a166-4c7a-4a5a-82a1-3349f318b8a5,87289008,31/01/1/1/1/0015,Nigeria,NGA,Plateau,Barkin Ladi,0,Gafat,0,Gana Ropp Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,9.502319336,8.926034304,GRID3_EHEALTH,11/11/2024,8.926034304,9.502319336
1516,14ccc6f8-c977-46c2-adbf-2e758e52894f,24171475,31/01/1/1/1/0020,Nigeria,NGA,Plateau,Barkin Ladi,0,Tafan Nwok A,0,Kanakong Primary Health Center,NHFR_2024,Public,Local Government,Primary,Health Post,9.612121582,9.041503906,GRID3_EHEALTH,11/11/2024,9.041503906,9.612121582
1517,d3f23c31-3e63-426e-a48b-5da0d64af258,80880042,31/01/1/1/1/0048,Nigeria,NGA,Plateau,Barkin Ladi,1,Rafan,1,Rite Primary Health Center,NHFR_2024,Public,Local Government,Primary,Health Post,9.562669418,9.054244662,GRID3_EHEALTH,11/11/2024,9.054244662,9.562669418
1518,bdec3b6b-b1c0-4ff5-ba44-ec92823772af,80443055,31/02/1/1/1/0103,Nigeria,NGA,Plateau,Bassa,0,Jengre,0,Jengre 2 Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,10.24113872,8.815669069,GRID3_EHEALTH,11/11/2024,8.815669069,10.24113872
1519,f2f86145-1f0e-4143-a7d8-c5ec370018ef,79897217,31/02/1/1/1/0044,Nigeria,NGA,Plateau,Bassa,0,Rimi,0,Rimi Primary Health Center,NHFR_2024,Public,Unknown,Primary,Primary Health Center,10.31744,8.81647,GRID3_EHEALTH,11/11/2024,8.81647,10.31744
1520,bbdf02df-c45f-4a84-8e09-b47998502acb,65047478,31/03/1/1/1/0001,Nigeria,NGA,Plateau,Bokkos,0,Kamwai,1,Amban Primary Health Center,NHFR_2024,Public,Local Government,Primary,Health Post,9.071472168,8.856323243,GRID3_EHEALTH,11/11/2024,8.856323243,9.071472168
1521,815d1d4f-78eb-4fff-994c-b58cb29303be,30966775,31/03/1/1/1/0008,Nigeria,NGA,Plateau,Bokkos,0,Kwatas,0,Changet Primary Health Center,NHFR_2024,Public,Local Government,Primary,Health Post,9.406454879,9.026606928,GRID3_EHEALTH,11/11/2024,9.026606928,9.406454879
1522,53c739e3-6178-4b90-9858-1b097492d4cb,70049772,31/03/1/1/1/0030,Nigeria,NGA,Plateau,Bokkos,0,Manguna,1,Hurti Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,9.27294,8.79224,GRID3_EHEALTH,11/11/2024,8.79224,9.27294
1523,d43658b6-3df6-4878-a85a-25255a41c342,67785266,31/03/1/1/1/0059,Nigeria,NGA,Plateau,Bokkos,0,Mushere North,1,Ndulubang Primary Health Care Clinic,NHFR_2024,Public,Local Government,Primary,Health Post,9.222473145,9.036071777,GRID3_EHEALTH,11/11/2024,9.036071777,9.222473145
1524,7c5e6c52-c3f5-402a-ace4-7db71daa3ceb,33100596,31/03/1/1/1/0067,Nigeria,NGA,Plateau,Bokkos,0,Tangur,0,Pyakmalu Primary Health Clinic,NHFR_2024,Public,Unknown,Primary,Primary Health Center,9.243110642,9.056032887,GRID3_EHEALTH,11/11/2024,9.056032887,9.243110642
1525,77124e41-a5bc-40fb-927d-1874943f18e8,60029358,31/04/1/1/1/0010,Nigeria,NGA,Plateau,Jos East,0,Federe,0,Febas Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,9.847106933,9.073486329,GRID3_EHEALTH,11/11/2024,9.073486329,9.847106933
1526,eab4a7e7-6c54-45d9-9b9a-5d17f458b5ac,67644759,31/07/1/1/1/0005,Nigeria,NGA,Plateau,Kanam,0,Kantana,0,Dogon Ruwa Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,9.600276003,10.09921627,GRID3_EHEALTH,11/11/2024,10.09921627,9.600276003
1527,c86494b9-44dc-4585-8331-d6b7ec0bd99b,24415207,31/07/1/1/1/0030,Nigeria,NGA,Plateau,Kanam,0,Garga,0,Lugur Primary Health Clinic,NHFR_2024,Public,Unknown,Primary,Primary Health Center,9.516469974,10.26879478,GRID3_EHEALTH,11/11/2024,10.26879478,9.516469974
1528,7a09463e-5bd1-43ac-8d06-b3c03da1612d,13710320,31/07/1/1/1/0033,Nigeria,NGA,Plateau,Kanam,0,Namaran,0,Namaran Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,9.275913,9.901809961,GRID3_EHEALTH,11/11/2024,9.901809961,9.275913
1529,fbd63a0f-306f-43fa-b791-1d80fbc2de1d,87650100,31/08/1/1/1/0037,Nigeria,NGA,Plateau,Kanke,0,Dawakiji,0,Kyankyang Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,9.428710937,9.587097168,GRID3_EHEALTH,11/11/2024,9.587097168,9.428710937
1530,e96bc564-5b0a-450f-bb6f-8be8938c3bab,83257927,31/08/1/1/1/0055,Nigeria,NGA,Plateau,Kanke,0,Amper Chika B,0,Nyinang Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Health Post,9.28326,9.73814,NHFR_2024,11/11/2024,9.73814,9.28326
1531,87315b9f-6ad8-4963-a8bc-726713b2b31e,23982528,31/09/1/1/1/0005,Nigeria,NGA,Plateau,Langtang North,0,Reak,0,Dadur Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,9.22052002,9.825073242,GRID3_EHEALTH,11/11/2024,9.825073242,9.22052002
1532,f0d8134d-b2b0-405a-8c6f-7d5e6459a6a3,67270226,31/09/1/1/1/0006,Nigeria,NGA,Plateau,Langtang North,0,Nyer,0,Danga Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,8.962056604,9.845394852,GRID3_EHEALTH,11/11/2024,9.845394852,8.962056604
1533,d1bc3342-0111-4e50-a6fd-89539c98fb06,77002072,31/01/1/1/1/0008,Nigeria,NGA,Plateau,Barkin Ladi,1,Kapwis,1,Dorong Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,9.667133293,9.131120059,GRID3_EHEALTH,11/11/2024,9.131120059,9.667133293
1534,f0f9d3f2-7882-4eb0-963d-a68e217c91a2,19999275,31/13/1/1/1/0071,Nigeria,NGA,Plateau,Pankshin,0,Wuchembe,0,Ballang Shippang Primary Health Center,NHFR_2024,Public,State Government,Primary,Primary Health Center,9.395982535,9.469043412,GRID3_EHEALTH,11/11/2024,9.469043412,9.395982535
1535,025aa66b-1a92-42e4-b525-6c8e1a298367,58479635,31/13/1/1/1/0019,Nigeria,NGA,Plateau,Pankshin,0,Kasgwong,1,Fumbis Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,9.324523925,9.377685547,GRID3_EHEALTH,11/11/2024,9.377685547,9.324523925
1536,238289ca-352e-405c-94fb-ec06b8e13feb,73164349,31/13/1/1/1/0011,Nigeria,NGA,Plateau,Pankshin,0,Dok-Pai,0,Dok Pai Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,9.227506582,9.622528378,GRID3_EHEALTH,11/11/2024,9.622528378,9.227506582
1537,c7621ed1-f664-4e1b-b5ff-9b46372c7610,46782510,31/12/1/1/1/0023,Nigeria,NGA,Plateau,Mikang,0,Koenoem A,0,Nwoop Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,9.082654684,9.404381946,GRID3_EHEALTH,11/11/2024,9.404381946,9.082654684
1538,7842bbb9-cf17-4a41-973c-844e297794ce,74416560,31/14/1/1/1/0014,Nigeria,NGA,Plateau,Qua'An-Pan,0,Doemak-Koplong,1,Doemak 1 Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,8.951780565,9.247208321,GRID3_EHEALTH,11/11/2024,9.247208321,8.951780565
1539,2811e789-900b-4d14-a5f8-fe352a611bf4,42672477,24/02/1/2/2/0007,Nigeria,NGA,Lagos,Ajeromi/Ifelodun,0,Layeni,0,Beebat Medical Center,NHFR_2024,Private,For Profit,Primary,Primary Health Clinic,6.460327149,3.338684082,GRID3_EHEALTH,11/11/2024,3.338684082,6.460327149
1540,93bc7331-700d-4751-8a9e-4167725bfb45,59446289,31/01/1/1/1/0001,Nigeria,NGA,Plateau,Barkin Ladi,0,Kapwen Ket,1,Bakin Kogi Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,9.661499024,9.059509278,GRID3_EHEALTH,11/11/2024,9.059509278,9.661499024
1541,620b924d-e0d4-4ca6-a6e6-bfb23955c51f,27185377,31/01/1/1/1/0012,Nigeria,NGA,Plateau,Barkin Ladi,0,Tafan Nwok A,0,Fan Lo Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,9.616516113,8.973083496,GRID3_EHEALTH,11/11/2024,8.973083496,9.616516113
1542,a3f29667-d4ff-43d4-8116-84bcc4062a3d,62618764,31/01/1/1/1/0013,Nigeria,NGA,Plateau,Barkin Ladi,0,Zabot,0,Foron Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,9.690673829,8.946899414,GRID3_EHEALTH,11/11/2024,8.946899414,9.690673829
1543,04640ed2-27fa-4846-a16d-45b9bc3bb4b3,83332382,31/01/1/1/1/0018,Nigeria,NGA,Plateau,Barkin Ladi,0,Heipang,0,Heipang Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,9.641673551,8.90200919,GRID3_EHEALTH,11/11/2024,8.90200919,9.641673551
1544,f5515b36-fae4-4248-9da8-7d5df28fb3bf,31725516,31/01/1/1/1/0021,Nigeria,NGA,Plateau,Barkin Ladi,0,Kapwis,0,Kapwis Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,9.664123535,8.962280273,GRID3_EHEALTH,11/11/2024,8.962280273,9.664123535
